id,year,month,day,hour,total_riders,casual,registered,under_25,age_2635,age_3645,age_4655,over_55,commute,leisure,reason_na,employed,unemployed,student,na_employed
5587,2011,8,25,16,121,16,105,82,28,4,3,4,108,5,8,7,5,109,0
5588,2011,8,25,17,312,28,284,180,49,28,3,52,301,1,10,70,17,210,15
5589,2011,8,25,18,408,31,377,260,60,5,42,41,345,22,41,17,12,221,158
5590,2011,8,25,19,272,31,241,147,74,19,11,21,224,12,36,0,0,271,1
5591,2011,8,25,20,225,33,192,103,46,17,15,44,183,9,33,36,39,148,2
5592,2011,8,25,21,187,29,158,66,88,10,23,0,165,1,21,14,16,156,1
5593,2011,8,25,22,147,21,126,70,49,13,15,0,136,2,9,6,8,129,4
5594,2011,8,25,23,84,15,69,62,11,11,0,0,20,19,45,28,6,46,4
5595,2011,8,26,0,51,9,42,30,15,3,3,0,32,2,17,15,2,34,0
5596,2011,8,26,1,23,10,13,9,9,1,4,0,1,2,20,2,1,20,0
5597,2011,8,26,2,20,4,16,10,7,1,2,0,4,6,10,7,2,11,0
5598,2011,8,26,3,11,3,8,5,4,0,2,0,11,0,0,2,0,8,1
5599,2011,8,26,4,8,2,6,6,1,0,1,0,8,0,0,1,0,7,0
5600,2011,8,26,5,26,3,23,18,4,3,1,0,1,1,24,1,2,22,1
5601,2011,8,26,6,105,5,100,35,45,20,5,0,83,5,17,10,4,77,14
5602,2011,8,26,7,266,3,263,123,73,13,14,43,216,12,38,4,39,177,46
5603,2011,8,26,8,404,17,387,208,124,37,10,25,314,33,57,117,52,228,7
5604,2011,8,26,9,230,39,191,180,16,4,14,16,185,12,33,88,8,131,3
5605,2011,8,26,10,123,34,89,70,42,0,8,3,48,6,69,43,20,58,2
5606,2011,8,26,11,214,63,151,148,20,24,4,18,111,13,90,24,42,111,37
5607,2011,8,26,12,243,70,173,105,85,10,25,18,8,88,147,5,0,237,1
5608,2011,8,26,13,237,72,165,150,45,14,17,11,142,23,72,42,2,173,20
5609,2011,8,26,14,219,55,164,128,56,19,3,13,112,34,73,72,6,90,51
5610,2011,8,26,15,249,53,196,103,76,26,21,23,4,69,176,5,17,191,36
5611,2011,8,26,16,343,50,293,131,135,6,52,19,299,11,33,69,5,242,27
5612,2011,8,26,17,489,56,433,343,114,9,11,12,461,1,27,35,5,388,61
5613,2011,8,26,18,410,40,370,166,119,11,17,97,398,2,10,14,41,352,3
5614,2011,8,26,19,290,55,235,218,49,1,9,13,80,3,207,44,16,228,2
5615,2011,8,26,20,222,39,183,73,62,13,35,39,36,34,152,45,17,150,10
5616,2011,8,26,21,190,38,152,106,49,0,35,0,79,25,86,0,1,178,11
5617,2011,8,26,22,152,26,126,87,32,13,20,0,76,8,68,7,1,125,19
5618,2011,8,26,23,136,22,114,62,36,35,3,0,41,36,59,31,0,68,37
5619,2011,8,27,0,145,33,112,96,34,4,11,0,49,37,59,38,7,86,14
5620,2011,8,27,1,64,13,51,26,21,16,1,0,21,1,42,1,5,46,12
5621,2011,8,27,2,77,18,59,57,6,8,6,0,22,1,54,3,7,54,13
5622,2011,8,27,3,30,8,22,22,5,2,1,0,15,10,5,13,1,16,0
5623,2011,8,27,4,4,1,3,2,1,1,0,0,3,1,0,1,0,2,1
5624,2011,8,27,5,12,1,11,7,4,1,0,0,12,0,0,2,2,7,1
5625,2011,8,27,6,18,3,15,12,2,2,2,0,2,13,3,1,2,11,4
5626,2011,8,27,7,28,2,26,19,3,1,2,3,19,4,5,10,0,17,1
5627,2011,8,27,8,76,14,62,54,16,1,2,3,63,3,10,2,0,74,0
5628,2011,8,27,9,156,28,128,95,32,8,15,6,128,28,0,2,6,128,20
5629,2011,8,27,10,205,51,154,160,21,8,5,11,33,142,30,4,17,184,0
5630,2011,8,27,11,88,15,73,70,11,2,3,2,28,26,34,5,8,61,14
5631,2011,8,27,12,76,11,65,50,11,4,4,7,53,18,5,11,6,58,1
5632,2011,8,27,13,43,10,33,22,8,1,4,8,23,11,9,1,0,42,0
5633,2011,8,27,14,23,4,19,18,4,0,0,1,14,7,2,8,2,10,3
5634,2011,8,27,15,30,2,28,21,4,1,0,4,14,5,11,8,2,15,5
5635,2011,8,27,16,24,10,14,14,3,1,1,5,19,5,0,2,1,20,1
5636,2011,8,27,17,16,2,14,5,4,2,1,4,16,0,0,0,0,16,0
5637,2011,8,28,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5638,2011,8,28,8,8,2,6,3,4,0,1,0,6,0,2,2,1,4,1
5639,2011,8,28,9,53,7,46,34,10,1,4,4,39,5,9,1,0,52,0
5640,2011,8,28,10,142,27,115,113,19,1,2,7,97,35,10,14,6,101,21
5641,2011,8,28,11,237,59,178,117,37,36,23,24,159,5,73,1,10,184,42
5642,2011,8,28,12,306,88,218,184,67,27,13,15,249,0,57,26,36,224,20
5643,2011,8,28,13,431,129,302,209,136,58,0,28,383,48,0,156,5,264,6
5644,2011,8,28,14,447,157,290,296,113,21,4,13,1,138,308,48,3,376,20
5645,2011,8,28,15,469,155,314,181,205,13,19,51,133,111,225,14,5,342,108
5646,2011,8,28,16,491,196,295,264,120,10,28,69,350,50,91,10,21,455,5
5647,2011,8,28,17,398,145,253,197,144,28,15,14,329,49,20,9,77,253,59
5648,2011,8,28,18,402,145,257,247,48,48,2,57,356,30,16,212,4,180,6
5649,2011,8,28,19,387,140,247,165,129,64,1,28,373,7,7,48,4,315,20
5650,2011,8,28,20,214,64,150,104,38,13,25,34,104,80,30,18,10,172,14
5651,2011,8,28,21,186,60,126,85,72,16,13,0,124,14,48,47,21,93,25
5652,2011,8,28,22,98,25,73,47,35,9,7,0,34,22,42,2,2,93,1
5653,2011,8,28,23,64,16,48,51,4,6,3,0,55,8,1,4,7,46,7
5654,2011,8,29,0,34,13,21,16,9,3,6,0,4,7,23,3,2,29,0
5655,2011,8,29,1,20,5,15,15,2,3,0,0,12,3,5,2,1,17,0
5656,2011,8,29,2,13,8,5,6,4,2,1,0,9,1,3,3,1,8,1
5657,2011,8,29,3,6,1,5,4,2,0,0,0,2,1,3,0,3,3,0
5658,2011,8,29,4,3,0,3,1,2,0,0,0,2,0,1,0,1,2,0
5659,2011,8,29,5,17,0,17,9,6,1,1,0,11,0,6,1,1,12,3
5660,2011,8,29,6,102,3,99,45,22,12,23,0,19,24,59,46,1,46,9
5661,2011,8,29,7,284,11,273,152,86,4,40,2,265,2,17,121,11,137,15
5662,2011,8,29,8,404,20,384,311,49,22,4,18,320,33,51,123,21,255,5
5663,2011,8,29,9,188,22,166,68,49,29,18,24,164,6,18,9,66,90,23
5664,2011,8,29,10,115,42,73,78,17,4,2,14,66,18,31,0,2,84,29
5665,2011,8,29,11,138,38,100,45,32,8,28,25,80,11,47,0,37,58,43
5666,2011,8,29,12,207,48,159,87,43,26,5,46,119,15,73,7,47,148,5
5667,2011,8,29,13,218,48,170,167,22,10,1,18,182,2,34,7,87,120,4
5668,2011,8,29,14,182,55,127,131,34,1,13,3,105,0,77,3,25,143,11
5669,2011,8,29,15,220,56,164,137,39,10,16,18,29,5,186,14,17,184,5
5670,2011,8,29,16,282,56,226,86,105,18,5,68,236,14,32,37,32,116,97
5671,2011,8,29,17,591,67,524,269,120,42,10,150,522,8,61,90,19,445,37
5672,2011,8,29,18,547,60,487,263,186,2,66,30,392,40,115,17,16,490,24
5673,2011,8,29,19,367,50,317,272,75,2,2,16,71,52,244,34,0,333,0
5674,2011,8,29,20,277,50,227,89,57,36,50,45,5,5,267,98,0,169,10
5675,2011,8,29,21,202,34,168,102,76,6,18,0,36,65,101,36,73,90,3
5676,2011,8,29,22,142,23,119,93,16,9,24,0,104,10,28,28,6,89,19
5677,2011,8,29,23,75,19,56,47,11,9,8,0,29,11,35,22,4,37,12
5678,2011,8,30,0,27,10,17,19,5,1,2,0,7,4,16,1,0,23,3
5679,2011,8,30,1,13,6,7,10,1,1,1,0,6,1,6,6,1,6,0
5680,2011,8,30,2,10,2,8,5,3,2,0,0,1,3,6,0,0,10,0
5681,2011,8,30,3,4,2,2,2,1,0,1,0,3,0,1,0,0,4,0
5682,2011,8,30,4,6,0,6,4,1,1,0,0,1,1,4,1,0,3,2
5683,2011,8,30,5,28,1,27,9,9,4,6,0,19,1,8,2,0,26,0
5684,2011,8,30,6,119,4,115,86,13,3,17,0,82,9,28,5,3,111,0
5685,2011,8,30,7,357,19,338,124,86,51,14,82,313,5,39,42,31,281,3
5686,2011,8,30,8,493,34,459,225,170,70,2,26,455,3,35,117,69,208,99
5687,2011,8,30,9,218,38,180,83,102,3,18,12,205,3,10,6,38,106,68
5688,2011,8,30,10,137,28,109,101,24,2,5,5,84,16,37,55,4,77,1
5689,2011,8,30,11,175,60,115,136,30,1,3,5,47,22,106,27,47,85,16
5690,2011,8,30,12,237,65,172,135,59,6,28,9,97,5,135,18,3,193,23
5691,2011,8,30,13,229,59,170,176,16,7,13,17,48,49,132,79,12,128,10
5692,2011,8,30,14,209,58,151,115,51,2,11,30,172,9,28,4,7,196,2
5693,2011,8,30,15,196,34,162,96,57,11,14,18,11,5,180,27,4,163,2
5694,2011,8,30,16,337,42,295,105,90,80,7,55,294,11,32,5,7,320,5
5695,2011,8,30,17,611,62,549,355,172,44,15,25,585,2,24,14,32,343,222
5696,2011,8,30,18,576,60,516,387,144,3,18,24,460,10,106,50,25,300,201
5697,2011,8,30,19,465,68,397,161,91,57,77,79,118,91,256,4,10,445,6
5698,2011,8,30,20,298,39,259,97,77,1,33,90,52,76,170,19,47,125,107
5699,2011,8,30,21,223,43,180,93,100,2,28,0,209,5,9,51,36,95,41
5700,2011,8,30,22,143,22,121,48,60,16,19,0,66,26,51,17,2,99,25
5701,2011,8,30,23,93,19,74,34,21,27,11,0,62,3,28,11,1,60,21
5702,2011,8,31,0,32,8,24,17,7,7,1,0,1,3,28,6,4,22,0
5703,2011,8,31,1,15,2,13,6,3,2,4,0,1,3,11,0,0,12,3
5704,2011,8,31,2,6,1,5,3,1,0,2,0,5,0,1,0,2,3,1
5705,2011,8,31,3,6,2,4,4,2,0,0,0,5,0,1,1,0,4,1
5706,2011,8,31,4,5,0,5,4,1,0,0,0,5,0,0,2,0,3,0
5707,2011,8,31,5,27,2,25,14,10,0,3,0,17,3,7,1,3,20,3
5708,2011,8,31,6,111,4,107,80,14,15,2,0,5,38,68,31,17,54,9
5709,2011,8,31,7,328,12,316,186,67,25,5,45,253,1,74,14,14,255,45
5710,2011,8,31,8,467,27,440,145,172,46,2,102,421,7,39,91,2,369,5
5711,2011,8,31,9,244,27,217,85,100,8,23,28,177,16,51,40,8,129,67
5712,2011,8,31,10,138,33,105,48,39,6,34,11,120,4,14,13,1,122,2
5713,2011,8,31,11,171,28,143,110,31,12,9,9,103,15,53,36,24,90,21
5714,2011,8,31,12,260,68,192,106,86,38,11,19,41,45,174,28,36,167,29
5715,2011,8,31,13,221,39,182,105,40,34,2,40,81,14,126,20,30,101,70
5716,2011,8,31,14,196,48,148,116,47,5,16,12,24,47,125,51,58,84,3
5717,2011,8,31,15,172,34,138,73,68,6,8,17,33,40,99,18,2,151,1
5718,2011,8,31,16,309,46,263,225,43,27,2,12,309,0,0,75,52,139,43
5719,2011,8,31,17,608,83,525,485,46,10,34,33,454,3,151,74,3,489,42
5720,2011,8,31,18,565,70,495,191,179,72,38,85,402,28,135,20,17,511,17
5721,2011,8,31,19,446,53,393,204,176,1,20,45,259,44,143,50,63,193,140
5722,2011,8,31,20,289,30,259,117,123,18,11,20,220,17,52,28,14,212,35
5723,2011,8,31,21,201,27,174,69,70,40,22,0,171,10,20,17,0,169,15
5724,2011,8,31,22,157,20,137,84,43,7,23,0,111,17,29,18,1,106,32
5725,2011,8,31,23,84,24,60,45,30,7,2,0,73,4,7,3,10,67,4
5726,2011,9,1,0,51,18,33,29,14,2,6,0,32,16,3,6,0,45,0
5727,2011,9,1,1,21,7,14,12,5,1,3,0,13,7,1,3,0,17,1
5728,2011,9,1,2,25,14,11,13,4,7,1,0,17,5,3,4,4,17,0
5729,2011,9,1,3,14,7,7,9,2,3,0,0,11,3,0,2,5,6,1
5730,2011,9,1,4,7,0,7,3,3,1,0,0,0,6,1,1,0,5,1
5731,2011,9,1,5,23,1,22,11,5,4,3,0,0,15,8,2,2,18,1
5732,2011,9,1,6,105,2,103,33,54,0,18,0,3,75,27,20,7,58,20
5733,2011,9,1,7,342,7,335,267,52,5,15,3,245,68,29,121,28,165,28
5734,2011,9,1,8,498,31,467,257,86,18,43,94,384,104,10,59,10,401,28
5735,2011,9,1,9,207,29,178,89,48,32,2,36,157,46,4,5,2,200,0
5736,2011,9,1,10,138,46,92,61,53,5,7,12,101,26,11,0,1,136,1
5737,2011,9,1,11,192,51,141,138,38,2,4,10,86,71,35,24,5,159,4
5738,2011,9,1,12,229,64,165,172,27,9,4,17,13,142,74,22,2,194,11
5739,2011,9,1,13,219,50,169,99,86,22,3,9,34,114,71,59,4,115,41
5740,2011,9,1,14,198,54,144,86,59,17,5,31,154,32,12,1,48,123,26
5741,2011,9,1,15,174,39,135,128,21,1,12,12,39,87,48,17,15,142,0
5742,2011,9,1,16,308,55,253,198,35,51,5,19,263,38,7,93,16,187,12
5743,2011,9,1,17,628,61,567,323,198,32,6,69,540,67,21,5,4,618,1
5744,2011,9,1,18,531,69,462,374,67,16,11,63,492,27,12,45,73,322,91
5745,2011,9,1,19,443,79,364,207,98,51,12,75,312,123,8,45,19,318,61
5746,2011,9,1,20,280,33,247,99,99,39,13,30,185,71,24,17,13,191,59
5747,2011,9,1,21,177,17,160,123,42,8,4,0,53,103,21,28,7,111,31
5748,2011,9,1,22,179,34,145,74,64,26,15,0,87,83,9,64,2,87,26
5749,2011,9,1,23,126,15,111,74,41,7,4,0,100,20,6,6,12,107,1
5750,2011,9,2,0,64,6,58,26,28,9,1,0,14,42,8,22,2,40,0
5751,2011,9,2,1,32,4,28,25,4,3,0,0,12,12,8,14,4,13,1
5752,2011,9,2,2,20,9,11,12,6,2,0,0,1,12,7,3,0,17,0
5753,2011,9,2,3,8,4,4,4,3,1,0,0,3,3,2,2,1,5,0
5754,2011,9,2,4,4,2,2,2,2,0,0,0,3,1,0,1,0,2,1
5755,2011,9,2,5,20,0,20,12,3,2,3,0,2,12,6,1,2,8,9
5756,2011,9,2,6,76,3,73,40,26,3,7,0,48,28,0,1,1,57,17
5757,2011,9,2,7,259,6,253,204,30,1,4,20,224,24,11,88,6,110,55
5758,2011,9,2,8,456,22,434,185,165,37,39,30,416,28,12,30,9,416,1
5759,2011,9,2,9,220,30,190,112,71,5,14,18,184,22,14,14,4,96,106
5760,2011,9,2,10,140,34,106,108,21,3,5,3,51,84,5,50,0,68,22
5761,2011,9,2,11,192,51,141,117,34,7,5,29,32,124,36,55,38,80,19
5762,2011,9,2,12,260,82,178,195,48,5,7,5,191,65,4,76,10,122,52
5763,2011,9,2,13,279,72,207,119,84,32,5,39,200,71,8,6,48,225,0
5764,2011,9,2,14,283,75,208,211,51,15,0,6,20,249,14,21,1,244,17
5765,2011,9,2,15,346,69,277,263,31,7,7,38,301,35,10,90,17,170,69
5766,2011,9,2,16,381,82,299,133,132,1,51,64,365,13,3,51,67,204,59
5767,2011,9,2,17,455,78,377,214,83,46,10,102,444,7,4,159,17,218,61
5768,2011,9,2,18,355,50,305,180,58,56,28,33,348,4,3,135,3,214,3
5769,2011,9,2,19,287,67,220,185,75,10,5,12,263,21,3,46,1,240,0
5770,2011,9,2,20,196,38,158,96,31,4,35,30,85,103,8,9,1,183,3
5771,2011,9,2,21,149,28,121,72,45,10,22,0,127,14,8,2,1,144,2
5772,2011,9,2,22,147,33,114,80,41,19,7,0,94,45,8,33,0,110,4
5773,2011,9,2,23,98,30,68,41,22,22,13,0,4,93,1,35,0,61,2
5774,2011,9,3,0,87,22,65,27,40,7,13,0,69,13,5,23,1,59,4
5775,2011,9,3,1,74,17,57,48,13,5,8,0,72,1,1,5,23,45,1
5776,2011,9,3,2,41,15,26,13,10,15,3,0,9,26,6,0,2,39,0
5777,2011,9,3,3,35,17,18,17,9,3,6,0,25,8,2,1,0,32,2
5778,2011,9,3,4,7,3,4,4,1,1,1,0,2,4,1,1,0,6,0
5779,2011,9,3,5,12,3,9,6,2,0,4,0,8,3,1,3,2,7,0
5780,2011,9,3,6,23,4,19,9,9,1,4,0,1,21,1,7,5,11,0
5781,2011,9,3,7,38,5,33,21,6,2,6,3,1,27,10,5,5,27,1
5782,2011,9,3,8,89,24,65,51,25,4,6,3,67,17,5,2,11,75,1
5783,2011,9,3,9,201,83,118,140,37,13,4,7,153,43,5,28,28,94,51
5784,2011,9,3,10,258,90,168,101,76,31,16,34,255,3,0,70,5,147,36
5785,2011,9,3,11,194,66,128,105,30,3,18,38,159,23,12,28,1,162,3
5786,2011,9,3,12,257,97,160,107,87,18,7,38,135,111,11,32,16,207,2
5787,2011,9,3,13,353,153,200,240,44,20,0,49,99,216,38,83,45,212,13
5788,2011,9,3,14,380,204,176,208,83,30,2,57,226,146,8,127,13,226,14
5789,2011,9,3,15,388,187,201,286,55,10,14,23,141,205,42,101,20,241,26
5790,2011,9,3,16,374,186,188,137,167,17,12,41,303,61,10,17,68,201,88
5791,2011,9,3,17,371,170,201,199,55,75,3,39,351,18,2,178,8,156,29
5792,2011,9,3,18,339,160,179,108,149,28,24,30,286,52,1,36,5,287,11
5793,2011,9,3,19,295,147,148,215,36,3,8,33,73,175,47,91,3,186,15
5794,2011,9,3,20,219,99,120,112,82,0,17,8,136,60,23,41,10,121,47
5795,2011,9,3,21,164,71,93,76,33,34,21,0,129,31,4,16,7,140,1
5796,2011,9,3,22,162,66,96,98,36,3,25,0,152,9,1,27,19,86,30
5797,2011,9,3,23,123,46,77,71,18,25,9,0,43,50,30,45,2,74,2
5798,2011,9,4,0,109,33,76,56,35,13,5,0,46,62,1,11,8,85,5
5799,2011,9,4,1,75,37,38,23,16,27,9,0,72,2,1,22,10,43,0
5800,2011,9,4,2,60,17,43,47,4,5,4,0,47,11,2,0,3,53,4
5801,2011,9,4,3,43,20,23,13,16,1,13,0,4,28,11,11,3,25,4
5802,2011,9,4,4,4,0,4,2,1,0,1,0,0,4,0,1,0,3,0
5803,2011,9,4,5,6,1,5,3,1,2,0,0,4,1,1,0,0,5,1
5804,2011,9,4,6,3,0,3,1,1,1,0,0,0,2,1,0,1,2,0
5805,2011,9,4,7,30,10,20,24,2,2,0,2,13,15,2,3,1,26,0
5806,2011,9,4,8,70,21,49,32,28,0,6,4,62,7,1,18,17,33,2
5807,2011,9,4,9,189,87,102,82,76,0,11,20,177,8,4,61,36,78,14
5808,2011,9,4,10,297,150,147,93,121,36,21,26,206,76,15,2,2,288,5
5809,2011,9,4,11,337,174,163,269,52,1,3,12,263,72,2,79,44,196,18
5810,2011,9,4,12,435,214,221,331,39,45,5,15,420,11,4,171,14,218,32
5811,2011,9,4,13,419,245,174,208,163,6,14,28,308,75,36,150,41,188,40
5812,2011,9,4,14,361,205,156,198,81,25,1,56,40,275,46,179,1,163,18
5813,2011,9,4,15,410,218,192,251,60,11,22,66,325,75,10,46,47,299,18
5814,2011,9,4,16,337,196,141,231,62,20,4,20,336,1,0,36,13,247,41
5815,2011,9,4,17,376,204,172,285,29,6,22,34,274,93,9,102,2,256,16
5816,2011,9,4,18,356,187,169,203,60,25,8,60,306,38,12,7,2,271,76
5817,2011,9,4,19,328,178,150,177,65,10,25,51,309,12,7,41,35,247,5
5818,2011,9,4,20,229,104,125,180,24,3,10,12,11,161,57,49,11,167,2
5819,2011,9,4,21,207,104,103,158,29,14,6,0,106,63,38,84,1,116,6
5820,2011,9,4,22,155,70,85,90,29,21,15,0,36,107,12,58,7,64,26
5821,2011,9,4,23,104,46,58,62,18,10,14,0,55,45,4,15,15,59,15
5822,2011,9,5,0,97,31,66,40,40,8,9,0,84,12,1,4,0,91,2
5823,2011,9,5,1,54,19,35,22,14,18,0,0,15,37,2,6,8,32,8
5824,2011,9,5,2,39,17,22,12,19,7,1,0,6,20,13,11,2,26,0
5825,2011,9,5,3,16,4,12,10,5,0,1,0,13,2,1,2,0,12,2
5826,2011,9,5,4,8,3,5,3,3,2,0,0,7,1,0,1,1,6,0
5827,2011,9,5,5,6,2,4,3,1,2,0,0,2,3,1,1,0,5,0
5828,2011,9,5,6,11,6,5,6,4,0,1,0,10,1,0,0,0,11,0
5829,2011,9,5,7,41,11,30,26,9,2,3,1,0,31,10,12,1,26,2
5830,2011,9,5,8,101,45,56,69,20,2,7,3,94,6,1,1,40,43,17
5831,2011,9,5,9,152,63,89,114,14,4,7,13,128,23,1,78,10,61,3
5832,2011,9,5,10,244,107,137,149,34,36,1,24,117,89,38,22,7,143,72
5833,2011,9,5,11,308,101,207,241,39,2,9,17,135,125,48,9,4,287,8
5834,2011,9,5,12,353,141,212,253,58,1,25,16,113,201,39,31,130,171,21
5835,2011,9,5,13,389,154,235,302,44,5,4,34,15,329,45,34,34,320,1
5836,2011,9,5,14,357,145,212,162,84,14,16,81,53,258,46,36,40,267,14
5837,2011,9,5,15,253,111,142,160,34,15,19,25,78,115,60,61,8,163,21
5838,2011,9,5,16,284,92,192,178,80,8,7,11,242,37,5,44,22,160,58
5839,2011,9,5,17,114,37,77,70,21,1,6,16,99,10,5,2,5,51,56
5840,2011,9,5,18,123,31,92,95,10,1,4,13,104,12,7,13,4,105,1
5841,2011,9,5,19,175,52,123,81,66,1,8,19,122,48,5,4,9,120,42
5842,2011,9,5,20,82,26,56,39,28,7,1,7,76,5,1,7,30,41,4
5843,2011,9,5,21,60,20,40,21,21,11,7,0,13,29,18,12,3,45,0
5844,2011,9,5,22,64,15,49,29,21,9,5,0,21,27,16,4,7,53,0
5845,2011,9,5,23,20,3,17,9,7,2,2,0,10,9,1,5,0,14,1
5846,2011,9,6,0,8,1,7,6,1,0,1,0,5,2,1,4,1,3,0
5847,2011,9,6,2,2,0,2,1,0,1,0,0,0,2,0,0,1,1,0
5848,2011,9,6,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5849,2011,9,6,4,4,1,3,2,1,1,0,0,2,1,1,2,0,2,0
5850,2011,9,6,5,21,1,20,16,2,1,2,0,15,5,1,3,1,15,2
5851,2011,9,6,6,72,0,72,39,17,15,1,0,12,47,13,1,1,70,0
5852,2011,9,6,7,172,6,166,110,23,12,19,8,135,27,10,1,67,93,11
5853,2011,9,6,8,364,15,349,163,66,46,82,7,288,60,16,3,84,192,85
5854,2011,9,6,9,185,18,167,99,39,5,5,37,163,16,6,78,1,80,26
5855,2011,9,6,10,106,16,90,63,24,5,3,11,37,45,24,1,0,105,0
5856,2011,9,6,11,89,11,78,40,19,11,10,9,48,38,3,8,0,48,33
5857,2011,9,6,12,67,16,51,53,9,1,3,1,3,51,13,1,3,32,31
5858,2011,9,6,13,29,5,24,9,11,2,3,4,9,13,7,7,3,15,4
5859,2011,9,6,14,24,3,21,16,6,0,1,1,23,1,0,1,2,17,4
5860,2011,9,6,15,89,18,71,54,16,3,4,12,17,49,23,0,1,87,1
5861,2011,9,6,16,106,11,95,83,12,4,7,0,79,17,10,9,1,95,1
5862,2011,9,6,17,291,15,276,112,97,26,40,16,240,45,6,10,2,274,5
5863,2011,9,6,18,373,22,351,260,76,16,10,11,359,14,0,1,1,371,0
5864,2011,9,6,19,281,12,269,133,57,15,14,62,192,82,7,113,21,117,30
5865,2011,9,6,20,163,13,150,65,43,7,8,40,146,12,5,3,13,138,9
5866,2011,9,6,21,121,12,109,83,27,1,10,0,26,80,15,48,1,68,4
5867,2011,9,6,22,84,5,79,57,18,7,2,0,22,58,4,3,0,81,0
5868,2011,9,6,23,58,2,56,24,14,14,6,0,53,4,1,5,8,41,4
5869,2011,9,7,0,13,1,12,5,4,0,4,0,7,5,1,6,0,7,0
5870,2011,9,7,1,5,2,3,3,2,0,0,0,2,3,0,0,0,4,1
5871,2011,9,7,2,6,2,4,4,1,0,1,0,1,5,0,0,1,5,0
5872,2011,9,7,3,2,1,1,1,1,0,0,0,1,1,0,0,0,2,0
5873,2011,9,7,4,4,0,4,2,2,0,0,0,0,4,0,0,1,3,0
5874,2011,9,7,5,16,1,15,12,3,0,1,0,4,7,5,1,3,11,1
5875,2011,9,7,6,75,1,74,54,11,5,5,0,48,26,1,10,2,60,3
5876,2011,9,7,7,86,3,83,63,9,2,7,5,65,20,1,22,1,62,1
5877,2011,9,7,8,328,9,319,215,52,22,7,32,297,28,3,60,16,224,28
5878,2011,9,7,9,190,14,176,115,31,26,0,18,169,14,7,30,1,158,1
5879,2011,9,7,10,66,3,63,42,15,1,5,3,28,25,13,7,4,55,0
5880,2011,9,7,11,10,1,9,4,3,0,3,0,8,2,0,1,2,7,0
5881,2011,9,7,12,22,1,21,13,5,1,2,1,11,7,4,0,1,18,3
5882,2011,9,7,13,11,2,9,6,2,3,0,0,6,4,1,3,0,8,0
5883,2011,9,7,14,25,1,24,15,3,2,0,5,1,19,5,0,0,24,1
5884,2011,9,7,15,58,3,55,43,8,2,0,5,26,30,2,14,1,28,15
5885,2011,9,7,16,144,7,137,49,66,18,2,9,128,11,5,19,9,108,8
5886,2011,9,7,17,285,21,264,211,56,5,2,11,203,61,21,71,5,145,64
5887,2011,9,7,18,237,18,219,83,77,3,14,60,204,29,4,62,5,163,7
5888,2011,9,7,19,226,14,212,89,80,25,1,31,118,107,1,44,3,156,23
5889,2011,9,7,20,96,3,93,51,14,7,8,16,54,30,12,0,0,96,0
5890,2011,9,7,21,38,4,34,27,6,4,1,0,24,9,5,0,2,35,1
5891,2011,9,7,22,29,3,26,9,13,1,6,0,15,11,3,1,4,13,11
5892,2011,9,7,23,24,3,21,12,6,4,2,0,16,5,3,9,2,13,0
5893,2011,9,8,0,14,3,11,5,3,1,5,0,7,5,2,0,1,12,1
5894,2011,9,8,1,4,0,4,3,1,0,0,0,3,1,0,0,0,4,0
5895,2011,9,8,3,2,0,2,2,0,0,0,0,1,1,0,0,0,2,0
5896,2011,9,8,4,3,0,3,2,1,0,0,0,3,0,0,1,0,2,0
5897,2011,9,8,5,14,1,13,9,3,1,1,0,9,4,1,3,0,11,0
5898,2011,9,8,6,56,1,55,18,12,19,7,0,33,20,3,21,4,29,2
5899,2011,9,8,7,179,7,172,71,76,9,6,17,150,23,6,11,2,105,61
5900,2011,9,8,8,195,7,188,110,45,5,4,31,154,39,2,18,9,96,72
5901,2011,9,8,9,69,4,65,33,20,6,5,5,57,11,1,0,0,69,0
5902,2011,9,8,10,65,8,57,36,17,1,2,9,22,33,10,22,1,41,1
5903,2011,9,8,11,98,16,82,63,12,0,15,8,24,62,12,2,4,76,16
5904,2011,9,8,12,102,17,85,37,34,1,6,24,14,65,23,27,5,68,2
5905,2011,9,8,13,126,14,112,70,33,7,2,14,93,22,11,5,1,107,13
5906,2011,9,8,14,120,15,105,72,32,5,2,9,75,28,17,49,5,64,2
5907,2011,9,8,15,139,24,115,102,15,4,1,17,34,79,26,23,20,82,14
5908,2011,9,8,16,156,5,151,86,44,2,10,14,124,24,8,2,2,150,2
5909,2011,9,8,17,113,11,102,57,27,7,1,21,91,19,3,0,0,109,4
5910,2011,9,8,18,68,2,66,49,7,1,2,9,64,4,0,1,0,66,1
5911,2011,9,8,19,52,1,51,30,13,1,2,6,15,28,9,0,1,51,0
5912,2011,9,8,20,89,6,83,42,19,11,3,14,43,46,0,42,1,46,0
5913,2011,9,8,21,82,6,76,57,12,7,6,0,26,40,16,7,9,48,18
5914,2011,9,8,22,70,5,65,23,31,11,5,0,50,19,1,18,1,51,0
5915,2011,9,8,23,26,0,26,14,7,2,3,0,16,9,1,1,0,25,0
5916,2011,9,9,0,16,1,15,9,2,1,4,0,6,9,1,5,0,10,1
5917,2011,9,9,1,8,0,8,5,2,0,1,0,6,1,1,1,1,5,1
